"date_analysis","proj","model1","model2","model3"
2022-10-25,11,"garch","gpr","arima"
2022-10-25,12,"gpr","lm","garch"
2022-10-25,13,"gru","gpr","gbm"
2022-10-25,14,"gru","gbm","rf"
2022-10-26,0,"gbm","svr","arima"
2022-10-26,1,"gbm","rf","xgb"
2022-10-26,2,"rf","gbm","xgb"
2022-10-26,3,"gbm","rf","xgb"
2022-10-26,4,"gbm","svr","rf"
2022-10-26,5,"gam","svr","rf"
2022-10-26,6,"gbm","xgb","rf"
2022-10-26,7,"gbm","rf","xgb"
2022-10-26,8,"garch","svr","gam"
2022-10-26,9,"arima","svr","gam"
2022-10-26,10,"xgb","rf","gbm"
2022-10-26,11,"arima","garch","gpr"
2022-10-26,12,"garch","arima","gpr"
2022-10-26,13,"gpr","lm","rf"
2022-10-26,14,"gru","gbm","rf"
2022-10-27,0,"gbm","rf","arima"
2022-10-27,1,"gbm","rf","xgb"
2022-10-27,2,"rf","gbm","xgb"
2022-10-27,3,"gbm","rf","xgb"
2022-10-27,4,"gbm","rf","garch"
2022-10-27,5,"rf","gbm","garch"
2022-10-27,6,"svr","gam","lm"
2022-10-27,7,"gbm","xgb","rf"
2022-10-27,8,"garch","gam","svr"
2022-10-27,9,"arima","gam","svr"
2022-10-27,10,"xgb","rf","gbm"
2022-10-27,11,"arima","garch","gpr"
2022-10-27,12,"garch","gpr","arima"
2022-10-27,13,"gpr","lm","svr"
2022-10-27,14,"gru","rf","gbm"
2022-10-28,0,"gbm","rf","arima"
2022-10-28,1,"rf","gbm","gru"
2022-10-28,2,"rf","gbm","garch"
2022-10-28,3,"rf","gbm","garch"
2022-10-28,4,"rf","arima","gbm"
2022-10-28,5,"rf","arima","gbm"
2022-10-28,6,"garch","gpr","lm"
2022-10-28,7,"arima","garch","gpr"
2022-10-28,8,"garch","gpr","gbm"
2022-10-28,9,"gpr","lm","arima"
2022-10-28,10,"xgb","garch","rf"
2022-10-28,11,"gpr","arima","garch"
2022-10-28,12,"garch","gpr","arima"
2022-10-28,13,"gpr","lm","garch"
2022-10-28,14,"gru","xgb","rf"
2022-10-29,0,"gbm","rf","svr"
2022-10-29,1,"rf","gbm","gru"
2022-10-29,2,"rf","gbm","garch"
2022-10-29,3,"rf","gbm","garch"
2022-10-29,4,"arima","garch","rf"
2022-10-29,5,"rf","arima","gbm"
2022-10-29,6,"garch","gpr","lm"
2022-10-29,7,"arima","gru","garch"
2022-10-29,8,"gpr","garch","lm"
2022-10-29,9,"gpr","lm","arima"
2022-10-29,10,"xgb","garch","gpr"
2022-10-29,11,"gpr","arima","garch"
2022-10-29,12,"gpr","garch","lm"
2022-10-29,13,"gpr","lm","garch"
2022-10-29,14,"gru","rf","gpr"
2022-10-30,0,"rf","gbm","svr"
2022-10-30,1,"gbm","xgb","rf"
2022-10-30,2,"gbm","xgb","rf"
2022-10-30,3,"gam","svr","arima"
2022-10-30,4,"gbm","gam","rf"
2022-10-30,5,"gbm","rf","arima"
2022-10-30,6,"gbm","rf","arima"
2022-10-30,7,"arima","garch","rf"
2022-10-30,8,"garch","gpr","arima"
2022-10-30,9,"arima","garch","gpr"
2022-10-30,10,"svr","garch","gam"
2022-10-30,11,"xgb","arima","garch"
2022-10-30,12,"garch","xgb","gpr"
2022-10-30,13,"gpr","lm","arima"
2022-10-30,14,"rf","gpr","xgb"
2022-10-31,0,"svr","rf","arima"
2022-10-31,1,"gbm","xgb","rf"
2022-10-31,2,"xgb","gbm","gam"
2022-10-31,3,"arima","svr","gam"
2022-10-31,4,"gam","svr","gpr"
2022-10-31,5,"gbm","xgb","rf"
2022-10-31,6,"arima","gbm","rf"
2022-10-31,7,"rf","arima","gbm"
2022-10-31,8,"garch","gpr","arima"
2022-10-31,9,"arima","garch","gpr"
2022-10-31,10,"svr","gam","garch"
2022-10-31,11,"arima","xgb","garch"
2022-10-31,12,"xgb","garch","gbm"
2022-10-31,13,"lm","gpr","garch"
2022-10-31,14,"rf","gpr","lm"
2022-11-01,0,"svr","rf","arima"
2022-11-01,1,"xgb","svr","gam"
2022-11-01,2,"xgb","gbm","gru"
2022-11-01,3,"xgb","svr","arima"
2022-11-01,4,"xgb","svr","gam"
2022-11-01,5,"xgb","arima","garch"
2022-11-01,6,"arima","xgb","garch"
2022-11-01,7,"arima","rf","gbm"
2022-11-01,8,"arima","garch","rf"
2022-11-01,9,"garch","arima","gpr"
2022-11-01,10,"garch","lm","svr"
2022-11-01,11,"arima","xgb","garch"
2022-11-01,12,"xgb","garch","gbm"
2022-11-01,13,"rf","arima","svr"
2022-11-01,14,"rf","xgb","gbm"
2022-11-02,0,"svr","rf","arima"
2022-11-02,1,"xgb","svr","gru"
2022-11-02,2,"xgb","svr","gam"
2022-11-02,3,"xgb","svr","arima"
2022-11-02,4,"xgb","svr","gam"
2022-11-02,5,"xgb","svr","gam"
2022-11-02,6,"arima","xgb","gpr"
2022-11-02,7,"xgb","arima","garch"
2022-11-02,8,"arima","garch","gpr"
2022-11-02,9,"arima","garch","gbm"
2022-11-02,10,"garch","lm","svr"
2022-11-02,11,"arima","garch","lm"
2022-11-02,12,"xgb","gbm","rf"
2022-11-02,13,"svr","rf","gam"
2022-11-02,14,"rf","xgb","gbm"
2022-11-03,0,"svr","gpr","arima"
2022-11-03,1,"xgb","svr","gru"
2022-11-03,2,"xgb","svr","gam"
2022-11-03,3,"xgb","svr","gam"
2022-11-03,4,"xgb","svr","gam"
2022-11-03,5,"xgb","gam","svr"
2022-11-03,6,"xgb","gam","gbm"
2022-11-03,7,"xgb","arima","svr"
2022-11-03,8,"arima","xgb","garch"
2022-11-03,9,"arima","gbm","garch"
2022-11-03,10,"garch","arima","gam"
2022-11-03,11,"arima","garch","gam"
2022-11-03,12,"xgb","gbm","rf"
2022-11-03,13,"rf","gbm","gam"
2022-11-03,14,"rf","gbm","xgb"
2022-11-04,0,"svr","xgb","arima"
2022-11-04,1,"xgb","svr","gam"
2022-11-04,2,"xgb","svr","gam"
2022-11-04,3,"xgb","svr","gam"
2022-11-04,4,"xgb","svr","gam"
2022-11-04,5,"xgb","gam","svr"
2022-11-04,6,"xgb","gam","svr"
2022-11-04,7,"xgb","gbm","gam"
2022-11-04,8,"gam","arima","svr"
2022-11-04,9,"xgb","gbm","arima"
2022-11-04,10,"arima","garch","gam"
2022-11-04,11,"arima","gbm","rf"
2022-11-04,12,"gbm","gam","garch"
2022-11-04,13,"rf","gbm","gam"
2022-11-04,14,"rf","gbm","xgb"
2022-11-05,0,"svr","xgb","gpr"
2022-11-05,1,"xgb","gru","svr"
2022-11-05,2,"xgb","svr","gam"
2022-11-05,3,"xgb","svr","gam"
2022-11-05,4,"xgb","svr","gam"
2022-11-05,5,"xgb","gam","svr"
2022-11-05,6,"xgb","gam","svr"
2022-11-05,7,"xgb","gam","svr"
2022-11-05,8,"xgb","gam","gbm"
2022-11-05,9,"gam","svr","arima"
2022-11-05,10,"gam","xgb","svr"
2022-11-05,11,"xgb","arima","gam"
2022-11-05,12,"gbm","xgb","rf"
2022-11-05,13,"gam","svr","garch"
2022-11-05,14,"xgb","gam","gbm"
2022-11-06,0,"xgb","gru","gpr"
2022-11-06,1,"xgb","svr","gru"
2022-11-06,2,"xgb","svr","gam"
2022-11-06,3,"xgb","svr","gam"
2022-11-06,4,"xgb","svr","gam"
2022-11-06,5,"xgb","gam","svr"
2022-11-06,6,"xgb","gam","svr"
2022-11-06,7,"xgb","gam","svr"
2022-11-06,8,"xgb","gam","arima"
2022-11-06,9,"xgb","gam","svr"
2022-11-06,10,"gam","xgb","svr"
2022-11-06,11,"xgb","gam","svr"
2022-11-06,12,"gbm","xgb","rf"
2022-11-06,13,"gam","svr","gbm"
2022-11-06,14,"xgb","gam","svr"
2022-11-07,0,"rf","gbm","svr"
2022-11-07,1,"xgb","gpr","gam"
2022-11-07,2,"svr","xgb","gam"
2022-11-07,3,"xgb","svr","gam"
2022-11-07,4,"xgb","svr","gam"
2022-11-07,5,"xgb","gam","svr"
2022-11-07,6,"xgb","gam","svr"
2022-11-07,7,"xgb","gam","svr"
2022-11-07,8,"xgb","gam","svr"
2022-11-07,9,"xgb","gam","svr"
2022-11-07,10,"xgb","gam","svr"
2022-11-07,11,"gam","xgb","svr"
2022-11-07,12,"xgb","gbm","rf"
2022-11-07,13,"gam","svr","xgb"
2022-11-07,14,"xgb","gbm","rf"
2022-11-08,0,"rf","gbm","garch"
2022-11-08,1,"xgb","gam","gpr"
2022-11-08,2,"xgb","gam","svr"
2022-11-08,3,"xgb","svr","gam"
2022-11-08,4,"xgb","svr","gam"
2022-11-08,5,"xgb","gam","svr"
2022-11-08,6,"xgb","gam","svr"
2022-11-08,7,"xgb","gam","svr"
2022-11-08,8,"xgb","gam","svr"
2022-11-08,9,"xgb","gam","svr"
2022-11-08,10,"xgb","gam","svr"
2022-11-08,11,"xgb","gam","svr"
2022-11-08,12,"xgb","gbm","rf"
2022-11-08,13,"gam","svr","xgb"
2022-11-08,14,"xgb","gbm","gam"
2022-11-09,0,"gbm","rf","garch"
2022-11-09,1,"xgb","gam","gpr"
2022-11-09,2,"xgb","svr","gam"
2022-11-09,3,"xgb","svr","arima"
2022-11-09,4,"xgb","svr","gam"
2022-11-09,5,"xgb","svr","gam"
2022-11-09,6,"xgb","gam","svr"
2022-11-09,7,"xgb","gam","svr"
2022-11-09,8,"xgb","gam","svr"
2022-11-09,9,"xgb","gam","svr"
2022-11-09,10,"xgb","gam","svr"
2022-11-09,11,"xgb","gam","svr"
2022-11-09,12,"xgb","gbm","rf"
2022-11-09,13,"gam","svr","xgb"
2022-11-09,14,"xgb","gam","svr"
2022-11-10,0,"rf","gbm","garch"
2022-11-10,1,"arima","gpr","garch"
2022-11-10,2,"xgb","svr","gam"
2022-11-10,3,"svr","xgb","arima"
2022-11-10,4,"xgb","svr","gbm"
2022-11-10,5,"svr","gam","xgb"
2022-11-10,6,"xgb","gam","svr"
2022-11-10,7,"xgb","gam","svr"
2022-11-10,8,"xgb","gam","svr"
2022-11-10,9,"xgb","gam","svr"
2022-11-10,10,"xgb","gam","svr"
2022-11-10,11,"xgb","gam","svr"
2022-11-10,12,"xgb","gbm","rf"
2022-11-10,13,"gam","xgb","svr"
2022-11-10,14,"xgb","gam","svr"
2022-11-11,0,"rf","gbm","garch"
2022-11-11,1,"arima","garch","gbm"
2022-11-11,2,"xgb","rf","gam"
2022-11-11,3,"arima","svr","xgb"
2022-11-11,4,"xgb","rf","gbm"
2022-11-11,5,"xgb","svr","gam"
2022-11-11,6,"xgb","gam","svr"
2022-11-11,7,"xgb","gam","svr"
2022-11-11,8,"xgb","gam","svr"
2022-11-11,9,"xgb","gam","svr"
2022-11-11,10,"xgb","gam","svr"
2022-11-11,11,"xgb","gam","svr"
2022-11-11,12,"xgb","gbm","rf"
2022-11-11,13,"xgb","gam","svr"
2022-11-11,14,"xgb","gbm","gam"
2022-11-12,0,"rf","gbm","garch"
2022-11-12,1,"rf","arima","garch"
2022-11-12,2,"rf","gbm","xgb"
2022-11-12,3,"arima","rf","svr"
2022-11-12,4,"rf","xgb","gbm"
2022-11-12,5,"gam","garch","svr"
2022-11-12,6,"gam","svr","xgb"
2022-11-12,7,"gam","svr","xgb"
2022-11-12,8,"xgb","gam","svr"
2022-11-12,9,"xgb","gam","svr"
2022-11-12,10,"xgb","gbm","gam"
2022-11-12,11,"xgb","gam","svr"
2022-11-12,12,"xgb","gam","svr"
2022-11-12,13,"xgb","gbm","rf"
2022-11-12,14,"xgb","gbm","rf"
2022-11-13,0,"rf","gbm","garch"
2022-11-13,1,"rf","arima","garch"
2022-11-13,2,"rf","gbm","xgb"
2022-11-13,3,"arima","rf","garch"
2022-11-13,4,"rf","gbm","xgb"
2022-11-13,5,"rf","garch","arima"
2022-11-13,6,"gam","svr","gpr"
2022-11-13,7,"xgb","gam","svr"
2022-11-13,8,"gam","svr","lm"
2022-11-13,9,"xgb","gam","svr"
2022-11-13,10,"xgb","gbm","gam"
2022-11-13,11,"xgb","gam","svr"
2022-11-13,12,"xgb","gam","svr"
2022-11-13,13,"xgb","gam","svr"
2022-11-13,14,"xgb","gbm","rf"
2022-11-14,0,"garch","rf","arima"
2022-11-14,1,"arima","garch","rf"
2022-11-14,2,"rf","gbm","xgb"
2022-11-14,3,"arima","garch","gpr"
2022-11-14,4,"rf","gbm","gru"
2022-11-14,5,"rf","garch","arima"
2022-11-14,6,"rf","arima","garch"
2022-11-14,7,"gru","arima","xgb"
2022-11-14,8,"gru","xgb","garch"
2022-11-14,9,"svr","gam","lm"
2022-11-14,10,"xgb","gbm","gam"
2022-11-14,11,"xgb","gbm","gam"
2022-11-14,12,"xgb","gam","gbm"
2022-11-14,13,"xgb","gam","svr"
2022-11-14,14,"xgb","gbm","rf"
2022-11-15,0,"rf","garch","arima"
2022-11-15,1,"arima","garch","lm"
2022-11-15,2,"rf","gbm","garch"
2022-11-15,3,"garch","arima","gpr"
2022-11-15,4,"rf","gru","gbm"
2022-11-15,5,"rf","garch","gru"
2022-11-15,6,"rf","arima","garch"
2022-11-15,7,"gru","rf","garch"
2022-11-15,8,"gru","gbm","garch"
2022-11-15,9,"arima","garch","gpr"
2022-11-15,10,"gam","svr","lm"
2022-11-15,11,"xgb","gbm","gam"
2022-11-15,12,"xgb","gbm","rf"
2022-11-15,13,"xgb","gam","svr"
2022-11-15,14,"xgb","gbm","rf"
2022-11-16,0,"garch","arima","rf"
2022-11-16,1,"arima","gbm","garch"
2022-11-16,2,"garch","rf","gbm"
2022-11-16,3,"garch","gpr","lm"
2022-11-16,4,"rf","gru","gbm"
2022-11-16,5,"rf","gru","arima"
2022-11-16,6,"rf","gru","gbm"
2022-11-16,7,"rf","gru","gbm"
2022-11-16,8,"gru","rf","gbm"
2022-11-16,9,"rf","arima","garch"
2022-11-16,10,"rf","garch","gbm"
2022-11-16,11,"gam","svr","gpr"
2022-11-16,12,"xgb","gbm","gam"
2022-11-16,13,"gbm","xgb","rf"
2022-11-16,14,"xgb","gbm","rf"
2022-11-17,0,"xgb","garch","arima"
2022-11-17,1,"arima","xgb","gbm"
2022-11-17,2,"garch","lm","gpr"
2022-11-17,3,"garch","lm","gpr"
2022-11-17,4,"gbm","rf","arima"
2022-11-17,5,"rf","gbm","gru"
2022-11-17,6,"rf","gru","gbm"
2022-11-17,7,"gru","rf","gbm"
2022-11-17,8,"rf","gru","gbm"
2022-11-17,9,"rf","gru","gbm"
2022-11-17,10,"rf","gru","gpr"
2022-11-17,11,"rf","gbm","gru"
2022-11-17,12,"garch","gam","svr"
2022-11-17,13,"gbm","rf","svr"
2022-11-17,14,"gbm","rf","xgb"
2022-11-18,0,"xgb","garch","lm"
2022-11-18,1,"xgb","gru","arima"
2022-11-18,2,"garch","lm","gpr"
2022-11-18,3,"garch","lm","gpr"
2022-11-18,4,"gbm","gru","arima"
2022-11-18,5,"gbm","gru","rf"
2022-11-18,6,"rf","gru","gbm"
2022-11-18,7,"gru","rf","gbm"
2022-11-18,8,"gru","rf","gbm"
2022-11-18,9,"rf","gru","gbm"
2022-11-18,10,"gru","rf","gbm"
2022-11-18,11,"rf","gru","gbm"
2022-11-18,12,"rf","gbm","gru"
2022-11-18,13,"gpr","lm","garch"
2022-11-18,14,"rf","gbm","svr"
2022-11-19,0,"garch","xgb","arima"
2022-11-19,1,"xgb","gru","arima"
2022-11-19,2,"garch","xgb","gru"
2022-11-19,3,"garch","xgb","lm"
2022-11-19,4,"arima","gbm","xgb"
2022-11-19,5,"gbm","gru","rf"
2022-11-19,6,"gru","gbm","rf"
2022-11-19,7,"gru","gbm","rf"
2022-11-19,8,"gru","rf","gbm"
2022-11-19,9,"gru","rf","gbm"
2022-11-19,10,"gru","rf","gbm"
2022-11-19,11,"rf","gru","gbm"
2022-11-19,12,"rf","gru","gbm"
2022-11-19,13,"rf","gru","gbm"
2022-11-19,14,"rf","gpr","lm"
2022-11-20,0,"lm","garch","arima"
2022-11-20,1,"gru","xgb","arima"
2022-11-20,2,"garch","xgb","gru"
2022-11-20,3,"xgb","garch","lm"
2022-11-20,4,"xgb","arima","gbm"
2022-11-20,5,"gbm","xgb","gru"
2022-11-20,6,"gbm","gru","rf"
2022-11-20,7,"gru","gbm","rf"
2022-11-20,8,"gru","gbm","rf"
2022-11-20,9,"gru","rf","gbm"
2022-11-20,10,"gru","rf","gbm"
2022-11-20,11,"gru","rf","gbm"
2022-11-20,12,"rf","gru","gbm"
2022-11-20,13,"rf","gru","gbm"
2022-11-20,14,"rf","gru","garch"
2022-11-21,0,"lm","garch","gpr"
2022-11-21,1,"gru","xgb","arima"
2022-11-21,2,"xgb","garch","gru"
2022-11-21,3,"xgb","garch","lm"
2022-11-21,4,"xgb","arima","gbm"
2022-11-21,5,"gbm","xgb","arima"
2022-11-21,6,"gbm","garch","arima"
2022-11-21,7,"gru","gbm","rf"
2022-11-21,8,"gru","gbm","rf"
2022-11-21,9,"gru","rf","gbm"
2022-11-21,10,"gru","rf","gbm"
2022-11-21,11,"gru","rf","gbm"
2022-11-21,12,"rf","gru","gbm"
2022-11-21,13,"rf","gru","gbm"
2022-11-21,14,"rf","gru","gpr"
2022-11-22,0,"lm","gpr","garch"
2022-11-22,1,"gru","xgb","arima"
2022-11-22,2,"xgb","gru","gbm"
2022-11-22,3,"xgb","gbm","garch"
2022-11-22,4,"xgb","arima","gbm"
2022-11-22,5,"gbm","arima","garch"
2022-11-22,6,"gbm","garch","arima"
2022-11-22,7,"gru","gbm","rf"
2022-11-22,8,"gru","gbm","rf"
2022-11-22,9,"gru","rf","gbm"
2022-11-22,10,"gru","rf","gbm"
2022-11-22,11,"gru","rf","gbm"
2022-11-22,12,"rf","gru","gbm"
2022-11-22,13,"rf","gru","gbm"
2022-11-22,14,"gru","rf","gpr"
2022-11-23,0,"garch","lm","arima"
2022-11-23,1,"xgb","gru","arima"
2022-11-23,2,"xgb","gru","gbm"
2022-11-23,3,"xgb","gbm","gru"
2022-11-23,4,"xgb","gbm","arima"
2022-11-23,5,"gbm","arima","garch"
2022-11-23,6,"gbm","gru","garch"
2022-11-23,7,"gru","gbm","rf"
2022-11-23,8,"gru","gbm","rf"
2022-11-23,9,"gru","rf","gbm"
2022-11-23,10,"gru","rf","gbm"
2022-11-23,11,"gru","rf","gbm"
2022-11-23,12,"rf","gru","gbm"
2022-11-23,13,"gru","rf","gbm"
2022-11-23,14,"gru","rf","gpr"
2022-11-24,0,"lm","gam","garch"
2022-11-24,1,"xgb","gru","gbm"
2022-11-24,2,"xgb","gru","arima"
2022-11-24,3,"xgb","garch","gbm"
2022-11-24,4,"xgb","arima","garch"
2022-11-24,5,"arima","garch","gbm"
2022-11-24,6,"gru","garch","arima"
2022-11-24,7,"gru","gbm","xgb"
2022-11-24,8,"gru","gbm","rf"
2022-11-24,9,"gru","rf","gbm"
2022-11-24,10,"gru","rf","gbm"
2022-11-24,11,"gru","rf","gbm"
2022-11-24,12,"gru","rf","gbm"
2022-11-24,13,"gru","rf","gbm"
2022-11-24,14,"gru","rf","gbm"
2022-11-25,0,"gam","lm","garch"
2022-11-25,1,"xgb","gru","gbm"
2022-11-25,2,"xgb","gru","gbm"
2022-11-25,3,"xgb","arima","gbm"
2022-11-25,4,"xgb","arima","garch"
2022-11-25,5,"arima","garch","lm"
2022-11-25,6,"gru","garch","arima"
2022-11-25,7,"gru","xgb","gbm"
2022-11-25,8,"gru","gbm","xgb"
2022-11-25,9,"gru","rf","gbm"
2022-11-25,10,"gru","rf","gbm"
2022-11-25,11,"gru","rf","gbm"
2022-11-25,12,"gru","rf","gbm"
2022-11-25,13,"gru","rf","gbm"
2022-11-25,14,"gru","rf","gbm"
2022-11-26,0,"gam","lm","svr"
2022-11-26,1,"xgb","gbm","gru"
2022-11-26,2,"xgb","arima","gbm"
2022-11-26,3,"xgb","arima","gbm"
2022-11-26,4,"arima","xgb","garch"
2022-11-26,5,"arima","garch","lm"
2022-11-26,6,"xgb","lm","garch"
2022-11-26,7,"xgb","gru","gbm"
2022-11-26,8,"xgb","gru","gbm"
2022-11-26,9,"gru","gbm","xgb"
2022-11-26,10,"gru","rf","gbm"
2022-11-26,11,"gru","rf","gbm"
2022-11-26,12,"gru","rf","gbm"
2022-11-26,13,"gru","rf","gbm"
2022-11-26,14,"gru","rf","gbm"
2022-11-27,0,"xgb","gam","svr"
2022-11-27,1,"xgb","gbm","gru"
2022-11-27,2,"xgb","gbm","arima"
2022-11-27,3,"arima","xgb","gbm"
2022-11-27,4,"arima","xgb","garch"
2022-11-27,5,"arima","garch","lm"
2022-11-27,6,"xgb","lm","garch"
2022-11-27,7,"xgb","gru","gbm"
2022-11-27,8,"xgb","gru","gbm"
2022-11-27,9,"gru","gbm","xgb"
2022-11-27,10,"gru","rf","gbm"
2022-11-27,11,"gru","xgb","gbm"
2022-11-27,12,"gru","rf","gbm"
2022-11-27,13,"gru","gbm","rf"
2022-11-27,14,"gru","rf","gbm"
2022-11-28,0,"xgb","svr","gam"
2022-11-28,1,"xgb","gbm","gru"
2022-11-28,2,"xgb","gbm","arima"
2022-11-28,3,"xgb","gbm","arima"
2022-11-28,4,"arima","garch","xgb"
2022-11-28,5,"arima","garch","lm"
2022-11-28,6,"xgb","garch","lm"
2022-11-28,7,"xgb","gru","gbm"
2022-11-28,8,"xgb","gru","gbm"
2022-11-28,9,"gru","xgb","gbm"
2022-11-28,10,"gru","xgb","rf"
2022-11-28,11,"gru","xgb","gbm"
2022-11-28,12,"gru","gbm","rf"
2022-11-28,13,"gru","gbm","rf"
2022-11-28,14,"gru","rf","gbm"
2022-11-29,0,"xgb","svr","gam"
2022-11-29,1,"xgb","gbm","rf"
2022-11-29,2,"xgb","gbm","arima"
2022-11-29,3,"xgb","gbm","arima"
2022-11-29,4,"arima","garch","gbm"
2022-11-29,5,"arima","garch","lm"
2022-11-29,6,"xgb","lm","garch"
2022-11-29,7,"xgb","gru","gbm"
2022-11-29,8,"xgb","gru","gbm"
2022-11-29,9,"gru","xgb","gbm"
2022-11-29,10,"gru","xgb","rf"
2022-11-29,11,"gru","xgb","gbm"
2022-11-29,12,"gru","gbm","rf"
2022-11-29,13,"gru","gbm","rf"
2022-11-29,14,"gru","rf","gbm"
2022-11-30,0,"svr","xgb","gam"
2022-11-30,1,"xgb","gbm","rf"
2022-11-30,2,"xgb","gbm","rf"
2022-11-30,3,"xgb","gbm","rf"
2022-11-30,4,"arima","garch","xgb"
2022-11-30,5,"garch","arima","lm"
2022-11-30,6,"lm","gpr","garch"
2022-11-30,7,"xgb","gru","gbm"
2022-11-30,8,"xgb","gru","gbm"
2022-11-30,9,"gru","xgb","gbm"
2022-11-30,10,"gru","xgb","rf"
2022-11-30,11,"gru","xgb","gbm"
2022-11-30,12,"gru","gbm","rf"
2022-11-30,13,"gru","gbm","rf"
2022-11-30,14,"gru","rf","gbm"
2022-12-01,0,"gam","xgb","svr"
2022-12-01,1,"xgb","gru","gbm"
2022-12-01,2,"xgb","gbm","arima"
2022-12-01,3,"xgb","gbm","arima"
2022-12-01,4,"xgb","arima","garch"
2022-12-01,5,"garch","arima","lm"
2022-12-01,6,"lm","gpr","garch"
2022-12-01,7,"xgb","gru","lm"
2022-12-01,8,"gru","xgb","arima"
2022-12-01,9,"xgb","gru","arima"
2022-12-01,10,"xgb","gru","arima"
2022-12-01,11,"gru","xgb","garch"
2022-12-01,12,"gru","garch","arima"
2022-12-01,13,"gru","gbm","rf"
2022-12-01,14,"gru","rf","gbm"
2022-12-02,0,"gam","svr","lm"
2022-12-02,1,"xgb","gru","gbm"
2022-12-02,2,"arima","xgb","gbm"
2022-12-02,3,"gbm","arima","xgb"
2022-12-02,4,"arima","garch","gru"
2022-12-02,5,"garch","arima","lm"
2022-12-02,6,"lm","gpr","garch"
2022-12-02,7,"xgb","gru","gpr"
2022-12-02,8,"gru","xgb","arima"
2022-12-02,9,"gru","xgb","arima"
2022-12-02,10,"xgb","gru","garch"
2022-12-02,11,"arima","xgb","garch"
2022-12-02,12,"garch","lm","gpr"
2022-12-02,13,"gru","gpr","lm"
2022-12-02,14,"gru","gbm","rf"
2022-12-03,0,"gam","garch","arima"
2022-12-03,1,"xgb","gru","gbm"
2022-12-03,2,"xgb","gbm","arima"
2022-12-03,3,"gbm","arima","rf"
2022-12-03,4,"arima","garch","gru"
2022-12-03,5,"garch","arima","gpr"
2022-12-03,6,"garch","arima","lm"
2022-12-03,7,"gru","xgb","lm"
2022-12-03,8,"gru","xgb","arima"
2022-12-03,9,"gru","xgb","arima"
2022-12-03,10,"xgb","gru","arima"
2022-12-03,11,"xgb","arima","garch"
2022-12-03,12,"garch","arima","lm"
2022-12-03,13,"arima","gru","gpr"
2022-12-03,14,"gru","xgb","gbm"
2022-12-04,0,"garch","arima","gam"
2022-12-04,1,"xgb","gru","gbm"
2022-12-04,2,"xgb","gbm","arima"
2022-12-04,3,"gbm","xgb","rf"
2022-12-04,4,"arima","garch","gru"
2022-12-04,5,"garch","arima","gpr"
2022-12-04,6,"arima","garch","lm"
2022-12-04,7,"gru","xgb","lm"
2022-12-04,8,"gru","xgb","arima"
2022-12-04,9,"gru","xgb","arima"
2022-12-04,10,"xgb","gru","arima"
2022-12-04,11,"xgb","arima","garch"
2022-12-04,12,"garch","arima","xgb"
2022-12-04,13,"arima","gru","garch"
2022-12-04,14,"gru","xgb","gpr"
2022-12-05,0,"garch","arima","gam"
2022-12-05,1,"xgb","garch","arima"
2022-12-05,2,"xgb","garch","arima"
2022-12-05,3,"gbm","arima","xgb"
2022-12-05,4,"gru","gbm","xgb"
2022-12-05,5,"arima","garch","lm"
2022-12-05,6,"arima","garch","lm"
2022-12-05,7,"gru","lm","gpr"
2022-12-05,8,"gru","arima","garch"
2022-12-05,9,"gru","arima","garch"
2022-12-05,10,"gru","xgb","arima"
2022-12-05,11,"xgb","gru","arima"
2022-12-05,12,"xgb","garch","arima"
2022-12-05,13,"arima","gru","garch"
2022-12-05,14,"gru","xgb","garch"
2022-12-06,0,"garch","arima","svr"
2022-12-06,1,"xgb","garch","arima"
2022-12-06,2,"xgb","garch","arima"
2022-12-06,3,"arima","garch","xgb"
2022-12-06,4,"gru","garch","arima"
2022-12-06,5,"gru","arima","garch"
2022-12-06,6,"arima","garch","lm"
2022-12-06,7,"gru","arima","garch"
2022-12-06,8,"gru","arima","garch"
2022-12-06,9,"gru","arima","garch"
2022-12-06,10,"gru","xgb","arima"
2022-12-06,11,"xgb","gru","arima"
2022-12-06,12,"xgb","gru","garch"
2022-12-06,13,"arima","gru","garch"
2022-12-06,14,"gru","xgb","garch"
2022-12-07,0,"garch","arima","lm"
2022-12-07,1,"garch","arima","lm"
2022-12-07,2,"gru","xgb","garch"
2022-12-07,3,"arima","garch","lm"
2022-12-07,4,"gru","garch","arima"
2022-12-07,5,"gru","arima","garch"
2022-12-07,6,"gru","arima","garch"
2022-12-07,7,"gru","garch","arima"
2022-12-07,8,"gru","arima","garch"
2022-12-07,9,"gru","arima","garch"
2022-12-07,10,"gru","arima","garch"
2022-12-07,11,"gru","xgb","garch"
2022-12-07,12,"xgb","gru","garch"
2022-12-07,13,"arima","gru","xgb"
2022-12-07,14,"gru","xgb","garch"
2022-12-08,0,"arima","garch","lm"
2022-12-08,1,"gru","xgb","garch"
2022-12-08,2,"gru","arima","garch"
2022-12-08,3,"arima","gru","garch"
2022-12-08,4,"gru","arima","garch"
2022-12-08,5,"gru","garch","gbm"
2022-12-08,6,"gru","gbm","lm"
2022-12-08,7,"xgb","gru","rf"
2022-12-08,8,"gru","arima","garch"
2022-12-08,9,"gru","garch","arima"
2022-12-08,10,"gru","xgb","garch"
2022-12-08,11,"xgb","gru","garch"
2022-12-08,12,"xgb","gru","garch"
2022-12-08,13,"arima","xgb","gru"
