"mytestdate","proj","var","coef","modelname"
2022-06-01,12,"scaled_case_lag6",0.163068993746442,"lasso"
2022-06-01,13,"(Intercept)",0.358874649878281,"lasso"
2022-06-01,13,"scaled_case_lag1",0.61675458006172,"lasso"
2022-06-01,13,"scaled_case_lag2",0.12802219478962,"lasso"
2022-06-01,13,"scaled_case_lag3",0.00696213211899781,"lasso"
2022-06-01,13,"scaled_case_lag6",0.166637529777239,"lasso"
2022-06-01,13,"ct_sm_7_lag7",-0.000482190076624565,"lasso"
2022-06-01,14,"(Intercept)",0.366011616115843,"lasso"
2022-06-01,14,"scaled_case_lag1",0.612386408317234,"lasso"
2022-06-01,14,"scaled_case_lag2",0.127520289455211,"lasso"
2022-06-01,14,"scaled_case_lag3",0.0105012233200658,"lasso"
2022-06-01,14,"scaled_case_lag6",0.1663240757031,"lasso"
2022-06-01,14,"ct_sm_7_lag6",-0.001804298739746,"lasso"
2022-06-02,0,"(Intercept)",0.472735813718074,"lasso"
2022-06-02,0,"scaled_case_lag1",0.794048746656635,"lasso"
2022-06-02,0,"scaled_case_lag2",0.127122941208868,"lasso"
2022-06-02,0,"ct_sm_7_lag6",-0.0316818582550509,"lasso"
2022-06-02,0,"temperature_lag4",-0.0313649259003985,"lasso"
2022-06-02,0,"temperature_lag6",-0.0236828158723198,"lasso"
2022-06-02,1,"(Intercept)",0.541269673253382,"lasso"
2022-06-02,1,"scaled_case_lag1",0.779436275629764,"lasso"
2022-06-02,1,"scaled_case_lag2",0.131438405948514,"lasso"
2022-06-02,1,"ct_sm_7_lag7",-0.0538976255571608,"lasso"
2022-06-02,1,"temperature_lag3",-0.0331261902483845,"lasso"
2022-06-02,1,"temperature_lag5",-0.0257385189347145,"lasso"
2022-06-02,2,"(Intercept)",0.510778586464414,"lasso"
2022-06-02,2,"scaled_case_lag1",0.794240702506678,"lasso"
2022-06-02,2,"scaled_case_lag2",0.120661410202488,"lasso"
2022-06-02,2,"ct_sm_7_lag6",-0.0337876428338834,"lasso"
2022-06-02,2,"ct_sm_7_lag7",-0.0119657937538096,"lasso"
2022-06-02,2,"temperature_lag2",-0.0282314351283428,"lasso"
2022-06-02,2,"temperature_lag4",-0.0241077459394513,"lasso"
2022-06-02,3,"(Intercept)",0.522068845153343,"lasso"
2022-06-02,3,"scaled_case_lag1",0.7930783600093,"lasso"
2022-06-02,3,"scaled_case_lag2",0.120093072922474,"lasso"
2022-06-02,3,"ct_sm_7_lag5",-0.0341071728178639,"lasso"
2022-06-02,3,"ct_sm_7_lag6",-0.0132226704983778,"lasso"
2022-06-02,3,"temperature_lag1",-0.0400287415982878,"lasso"
2022-06-02,3,"temperature_lag3",-0.0182378937913256,"lasso"
2022-06-02,4,"(Intercept)",0.490438918700621,"lasso"
2022-06-02,4,"scaled_case_lag1",0.799381295383648,"lasso"
2022-06-02,4,"scaled_case_lag2",0.117858801758822,"lasso"
2022-06-02,4,"ct_sm_7_lag4",-0.0370280395352611,"lasso"
2022-06-02,4,"ct_sm_7_lag5",-0.00867371334761008,"lasso"
2022-06-02,4,"temperature_lag1",-0.0189638526843994,"lasso"
2022-06-02,4,"temperature_lag2",-0.0218787797481284,"lasso"
2022-06-02,5,"(Intercept)",0.169017886821364,"lasso"
2022-06-02,5,"scaled_case_lag1",0.812401651039295,"lasso"
2022-06-02,5,"scaled_case_lag2",0.127748328000773,"lasso"
2022-06-02,5,"scaled_case_lag4",0.0211605188252313,"lasso"
2022-06-02,6,"(Intercept)",0.317006029344854,"lasso"
2022-06-02,6,"scaled_case_lag1",0.79047116926508,"lasso"
2022-06-02,6,"scaled_case_lag2",0.134763466988685,"lasso"
2022-06-02,6,"scaled_case_lag4",0.0139113982047181,"lasso"
2022-06-02,7,"(Intercept)",0.169086470285742,"lasso"
2022-06-02,7,"scaled_case_lag1",0.78709634230214,"lasso"
2022-06-02,7,"scaled_case_lag2",0.105875474494397,"lasso"
2022-06-02,7,"scaled_case_lag3",0.0152295722076661,"lasso"
2022-06-02,7,"scaled_case_lag4",0.0513424436736634,"lasso"
2022-06-02,8,"(Intercept)",0.318423918150305,"lasso"
2022-06-02,8,"scaled_case_lag1",0.760682769563752,"lasso"
2022-06-02,8,"scaled_case_lag2",0.0949610083150722,"lasso"
2022-06-02,8,"scaled_case_lag4",0.080393045051474,"lasso"
2022-06-02,9,"(Intercept)",0.335383389501286,"lasso"
2022-06-02,9,"scaled_case_lag1",0.740527217738947,"lasso"
2022-06-02,9,"scaled_case_lag2",0.0825863628123139,"lasso"
2022-06-02,9,"scaled_case_lag3",0.00309747111770105,"lasso"
2022-06-02,9,"scaled_case_lag4",0.0289109488222445,"lasso"
2022-06-02,9,"scaled_case_lag5",0.060375251021254,"lasso"
2022-06-02,9,"scaled_case_lag6",0.0147122293407763,"lasso"
2022-06-02,10,"(Intercept)",0.174596815296026,"lasso"
2022-06-02,10,"scaled_case_lag1",0.66417894453775,"lasso"
2022-06-02,10,"scaled_case_lag2",0.118309879954963,"lasso"
2022-06-02,10,"scaled_case_lag6",0.165675541597325,"lasso"
2022-06-02,11,"(Intercept)",0.184680318185666,"lasso"
2022-06-02,11,"scaled_case_lag1",0.636372943237417,"lasso"
2022-06-02,11,"scaled_case_lag2",0.109676597949424,"lasso"
2022-06-02,11,"scaled_case_lag3",0.010242198328756,"lasso"
2022-06-02,11,"scaled_case_lag4",0.00418486458031197,"lasso"
2022-06-02,11,"scaled_case_lag5",0.0175911708996399,"lasso"
2022-06-02,11,"scaled_case_lag6",0.166663247438654,"lasso"
2022-06-02,12,"(Intercept)",0.340605158052039,"lasso"
2022-06-02,12,"scaled_case_lag1",0.626674216233727,"lasso"
2022-06-02,12,"scaled_case_lag2",0.1085947240142,"lasso"
2022-06-02,12,"scaled_case_lag3",0.0112044194906718,"lasso"
2022-06-02,12,"scaled_case_lag4",0.000355122840126583,"lasso"
2022-06-02,12,"scaled_case_lag5",0.011988359910875,"lasso"
2022-06-02,12,"scaled_case_lag6",0.162135721229538,"lasso"
2022-06-02,13,"(Intercept)",0.34496399860307,"lasso"
2022-06-02,13,"scaled_case_lag1",0.623918695007297,"lasso"
2022-06-02,13,"scaled_case_lag2",0.108135458848056,"lasso"
2022-06-02,13,"scaled_case_lag3",0.00944781221094099,"lasso"
2022-06-02,13,"scaled_case_lag5",0.00792419142064882,"lasso"
2022-06-02,13,"scaled_case_lag6",0.170101101817415,"lasso"
2022-06-02,14,"(Intercept)",0.241206919967035,"lasso"
2022-06-02,14,"scaled_case_lag1",0.626801022951543,"lasso"
2022-06-02,14,"scaled_case_lag2",0.11029258219312,"lasso"
2022-06-02,14,"scaled_case_lag3",0.0118447593485112,"lasso"
2022-06-02,14,"scaled_case_lag5",0.00111747614291284,"lasso"
2022-06-02,14,"scaled_case_lag6",0.184406259798187,"lasso"
2022-06-02,14,"ct_sm_7_lag6",-0.0158190347026891,"lasso"
2022-06-03,0,"(Intercept)",0.663784713978297,"lasso"
2022-06-03,0,"scaled_case_lag1",0.746624394466042,"lasso"
2022-06-03,0,"scaled_case_lag2",0.119926237960241,"lasso"
2022-06-03,0,"scaled_case_lag3",0.0266770415502561,"lasso"
2022-06-03,0,"ct_sm_7_lag7",-0.0910908235780202,"lasso"
2022-06-03,0,"temperature_lag4",-0.0208160667876307,"lasso"
2022-06-03,0,"temperature_lag6",-0.0280301550963186,"lasso"
2022-06-03,1,"(Intercept)",0.675448325702799,"lasso"
2022-06-03,1,"scaled_case_lag1",0.693532729817121,"lasso"
2022-06-03,1,"scaled_case_lag2",0.141406470468168,"lasso"
2022-06-03,1,"scaled_case_lag3",0.0556396490184718,"lasso"
2022-06-03,1,"ct_sm_7_lag6",-0.0744814991791052,"lasso"
2022-06-03,1,"ct_sm_7_lag7",-0.0435091783329915,"lasso"
2022-06-03,1,"temperature_lag2",-0.00935444158963515,"lasso"
2022-06-03,1,"temperature_lag3",-0.0401337132147199,"lasso"
2022-06-03,1,"temperature_lag5",-0.0526175958651333,"lasso"
2022-06-03,2,"(Intercept)",0.790187173727381,"lasso"
2022-06-03,2,"scaled_case_lag1",0.814643108196028,"lasso"
2022-06-03,2,"scaled_case_lag2",0.0602655639906167,"lasso"
2022-06-03,2,"ct_sm_7_lag6",-0.0248950240202576,"lasso"
2022-06-03,2,"ct_sm_7_lag7",-0.0534182287029599,"lasso"
2022-06-03,3,"(Intercept)",0.728954458263181,"lasso"
2022-06-03,3,"scaled_case_lag1",0.740661594009261,"lasso"
2022-06-03,3,"scaled_case_lag2",0.0982563911028811,"lasso"
2022-06-03,3,"scaled_case_lag3",0.0435767378565441,"lasso"
2022-06-03,3,"ct_sm_7_lag4",-0.00300682661562402,"lasso"
2022-06-03,3,"ct_sm_7_lag5",-0.0369037842011017,"lasso"
2022-06-03,3,"ct_sm_7_lag6",-0.0596986605166157,"lasso"
2022-06-03,3,"ct_sm_7_lag7",-0.0109136306537202,"lasso"
2022-06-03,3,"temperature_lag1",-0.0320834966246486,"lasso"
2022-06-03,3,"temperature_lag3",-0.0247096363322678,"lasso"
2022-06-03,4,"(Intercept)",0.77462721738625,"lasso"
2022-06-03,4,"scaled_case_lag1",0.810156820245948,"lasso"
2022-06-03,4,"scaled_case_lag2",0.0660540176274209,"lasso"
2022-06-03,4,"ct_sm_7_lag4",-0.0151309840413854,"lasso"
2022-06-03,4,"ct_sm_7_lag5",-0.0579055741484983,"lasso"
2022-06-03,4,"ct_sm_7_lag6",-4.18695585128188e-05,"lasso"
2022-06-03,4,"ct_sm_7_lag7",-0.000590058602954471,"lasso"
2022-06-03,5,"(Intercept)",0.41754946585629,"lasso"
2022-06-03,5,"scaled_case_lag1",0.783654569515648,"lasso"
2022-06-03,5,"scaled_case_lag2",0.116962769716714,"lasso"
2022-06-03,5,"scaled_case_lag3",0.0244051505518188,"lasso"
2022-06-03,5,"ct_sm_7_lag7",-0.0673229833873525,"lasso"
2022-06-03,5,"temperature_lag3",-0.00473516233858952,"lasso"
2022-06-03,6,"(Intercept)",0.476324763051718,"lasso"
2022-06-03,6,"scaled_case_lag1",0.764144347991773,"lasso"
2022-06-03,6,"scaled_case_lag2",0.127084419144876,"lasso"
2022-06-03,6,"scaled_case_lag3",0.0247903772174856,"lasso"
2022-06-03,6,"ct_sm_7_lag6",-0.040431638000469,"lasso"
2022-06-03,7,"(Intercept)",0.447034095152067,"lasso"
2022-06-03,7,"scaled_case_lag1",0.739390480459683,"lasso"
2022-06-03,7,"scaled_case_lag2",0.0913137911887539,"lasso"
2022-06-03,7,"scaled_case_lag3",0.0879870251564757,"lasso"
2022-06-03,7,"scaled_case_lag4",8.5443998513448e-05,"lasso"
2022-06-03,7,"ct_sm_7_lag5",-0.0298199223568459,"lasso"
2022-06-03,8,"(Intercept)",0.42907744724346,"lasso"
2022-06-03,8,"scaled_case_lag1",0.725620065972602,"lasso"
2022-06-03,8,"scaled_case_lag2",0.0849622243680271,"lasso"
2022-06-03,8,"scaled_case_lag3",0.0729009785175028,"lasso"
2022-06-03,8,"scaled_case_lag4",0.0367087766024313,"lasso"
2022-06-03,8,"ct_sm_7_lag4",-0.023725064485805,"lasso"
2022-06-03,8,"ct_sm_7_lag7",-0.000329013822425613,"lasso"
2022-06-03,9,"(Intercept)",0.544993659081344,"lasso"
2022-06-03,9,"scaled_case_lag1",0.718672058221292,"lasso"
2022-06-03,9,"scaled_case_lag2",0.0850259896036863,"lasso"
2022-06-03,9,"scaled_case_lag3",0.0973788300423199,"lasso"
2022-06-03,9,"scaled_case_lag4",5.83967392650546e-05,"lasso"
2022-06-03,9,"scaled_case_lag5",0.000110992868301131,"lasso"
2022-06-03,9,"ct_sm_7_lag6",-0.0509560802832211,"lasso"
2022-06-03,10,"(Intercept)",0.476371824188539,"lasso"
2022-06-03,10,"scaled_case_lag1",0.633542446954604,"lasso"
2022-06-03,10,"scaled_case_lag2",0.111268754732557,"lasso"
2022-06-03,10,"scaled_case_lag3",0.0948049403496818,"lasso"
2022-06-03,10,"scaled_case_lag6",0.0669756639417913,"lasso"
2022-06-03,10,"ct_sm_7_lag5",-0.0286885637032483,"lasso"
2022-06-03,10,"ct_sm_7_lag7",-0.000211501033178715,"lasso"
2022-06-03,11,"(Intercept)",0.538860669659254,"lasso"
2022-06-03,11,"scaled_case_lag1",0.59817819658296,"lasso"
2022-06-03,11,"scaled_case_lag2",0.101882637718851,"lasso"
2022-06-03,11,"scaled_case_lag3",0.134208378628984,"lasso"
2022-06-03,11,"scaled_case_lag6",0.0599134244687137,"lasso"
2022-06-03,11,"ct_sm_7_lag7",-0.0935986430619279,"lasso"
2022-06-03,12,"(Intercept)",0.62416007033447,"lasso"
2022-06-03,12,"scaled_case_lag1",0.590595908887692,"lasso"
2022-06-03,12,"scaled_case_lag2",0.0993216199949411,"lasso"
2022-06-03,12,"scaled_case_lag3",0.13367018777006,"lasso"
2022-06-03,12,"scaled_case_lag6",0.0575149654094037,"lasso"
2022-06-03,12,"ct_sm_7_lag6",-0.0718248517626587,"lasso"
2022-06-03,12,"ct_sm_7_lag7",-0.000282772079716563,"lasso"
2022-06-03,13,"(Intercept)",0.631581266609348,"lasso"
2022-06-03,13,"scaled_case_lag1",0.587232241421165,"lasso"
2022-06-03,13,"scaled_case_lag2",0.0998644564594206,"lasso"
2022-06-03,13,"scaled_case_lag3",0.13501346883569,"lasso"
2022-06-03,13,"scaled_case_lag6",0.0573470897358065,"lasso"
2022-06-03,13,"ct_sm_7_lag5",-0.0732808643217314,"lasso"
2022-06-03,13,"ct_sm_7_lag6",-0.000295660072424382,"lasso"
2022-06-03,14,"(Intercept)",0.62655873902706,"lasso"
2022-06-03,14,"scaled_case_lag1",0.584268111475524,"lasso"
2022-06-03,14,"scaled_case_lag2",0.0996748927853881,"lasso"
2022-06-03,14,"scaled_case_lag3",0.14298854171293,"lasso"
2022-06-03,14,"scaled_case_lag6",0.0530630175205356,"lasso"
2022-06-03,14,"ct_sm_7_lag4",-0.0714785429033667,"lasso"
2022-06-03,14,"ct_sm_7_lag5",-0.000297105949032459,"lasso"
2022-06-04,0,"(Intercept)",0.653307798886697,"lasso"
2022-06-04,0,"scaled_case_lag1",0.747279423363488,"lasso"
2022-06-04,0,"scaled_case_lag2",0.120263479731646,"lasso"
2022-06-04,0,"scaled_case_lag3",0.0268498760209794,"lasso"
2022-06-04,0,"ct_sm_7_lag7",-0.0878353227759881,"lasso"
2022-06-04,0,"temperature_lag4",-0.0213133444538578,"lasso"
2022-06-04,0,"temperature_lag6",-0.0285790417007153,"lasso"
2022-06-04,1,"(Intercept)",0.702640842365675,"lasso"
2022-06-04,1,"scaled_case_lag1",0.735793755595648,"lasso"
2022-06-04,1,"scaled_case_lag2",0.110268988323341,"lasso"
2022-06-04,1,"scaled_case_lag3",0.0407735948454765,"lasso"
2022-06-04,1,"ct_sm_7_lag6",-0.0424324668532571,"lasso"
2022-06-04,1,"ct_sm_7_lag7",-0.0612979751993378,"lasso"
2022-06-04,1,"temperature_lag3",-0.0240535216754726,"lasso"
2022-06-04,1,"temperature_lag5",-0.0316830145046045,"lasso"
2022-06-04,2,"(Intercept)",0.691223587592524,"lasso"
2022-06-04,2,"scaled_case_lag1",0.752360311862362,"lasso"
2022-06-04,2,"scaled_case_lag2",0.108384812495002,"lasso"
2022-06-04,2,"scaled_case_lag3",0.0273380388472841,"lasso"
2022-06-04,2,"ct_sm_7_lag5",-0.0384911514753897,"lasso"
2022-06-04,2,"ct_sm_7_lag6",-0.00188292262254517,"lasso"
2022-06-04,2,"ct_sm_7_lag7",-0.0618266709334239,"lasso"
2022-06-04,2,"temperature_lag2",-0.0195678738339159,"lasso"
2022-06-04,2,"temperature_lag4",-0.028498480422777,"lasso"
2022-06-04,3,"(Intercept)",0.711412117495419,"lasso"
2022-06-04,3,"scaled_case_lag1",0.745068481655959,"lasso"
2022-06-04,3,"scaled_case_lag2",0.109316756164279,"lasso"
2022-06-04,3,"scaled_case_lag3",0.0305421813917795,"lasso"
2022-06-04,3,"ct_sm_7_lag4",-0.0388783785243437,"lasso"
2022-06-04,3,"ct_sm_7_lag5",-0.000375589401771868,"lasso"
2022-06-04,3,"ct_sm_7_lag6",-0.0575117550356402,"lasso"
2022-06-04,3,"ct_sm_7_lag7",-0.008990275672279,"lasso"
2022-06-04,3,"temperature_lag1",-0.0314014101521022,"lasso"
2022-06-04,3,"temperature_lag3",-0.0240661656888987,"lasso"
2022-06-04,4,"(Intercept)",0.695743171866082,"lasso"
2022-06-04,4,"scaled_case_lag1",0.759355006049448,"lasso"
2022-06-04,4,"scaled_case_lag2",0.098748142989846,"lasso"
2022-06-04,4,"scaled_case_lag3",0.0283652947737801,"lasso"
2022-06-04,4,"ct_sm_7_lag4",-0.0257934034535579,"lasso"
2022-06-04,4,"ct_sm_7_lag5",-0.0556629146416052,"lasso"
2022-06-04,4,"ct_sm_7_lag7",-0.026343624173824,"lasso"
2022-06-04,4,"temperature_lag1",-0.00547887432916829,"lasso"
2022-06-04,4,"temperature_lag2",-0.034714408824813,"lasso"
2022-06-04,5,"(Intercept)",0.465871037709967,"lasso"
2022-06-04,5,"scaled_case_lag1",0.782503684301738,"lasso"
2022-06-04,5,"scaled_case_lag2",0.115071186801094,"lasso"
2022-06-04,5,"scaled_case_lag3",0.020336790823268,"lasso"
2022-06-04,5,"ct_sm_7_lag7",-0.0378969370896004,"lasso"
2022-06-04,6,"(Intercept)",0.459860605536247,"lasso"
2022-06-04,6,"scaled_case_lag1",0.765821441164015,"lasso"
2022-06-04,6,"scaled_case_lag2",0.126759143691395,"lasso"
2022-06-04,6,"scaled_case_lag3",0.0256550023012239,"lasso"
2022-06-04,6,"ct_sm_7_lag6",-0.0355870787850472,"lasso"
2022-06-04,7,"(Intercept)",0.439263527122536,"lasso"
2022-06-04,7,"scaled_case_lag1",0.743477044880125,"lasso"
2022-06-04,7,"scaled_case_lag2",0.0904954390122971,"lasso"
2022-06-04,7,"scaled_case_lag3",0.0856973744200531,"lasso"
2022-06-04,7,"scaled_case_lag4",0.000118172708314919,"lasso"
2022-06-04,7,"ct_sm_7_lag5",-0.0274877334469871,"lasso"
2022-06-04,8,"(Intercept)",0.445104926872001,"lasso"
2022-06-04,8,"scaled_case_lag1",0.728364987727016,"lasso"
2022-06-04,8,"scaled_case_lag2",0.0837405880882296,"lasso"
2022-06-04,8,"scaled_case_lag3",0.0701063537025451,"lasso"
2022-06-04,8,"scaled_case_lag4",0.0351515337826404,"lasso"
2022-06-04,8,"ct_sm_7_lag7",-0.0289389800343202,"lasso"
2022-06-04,9,"(Intercept)",0.541079744087162,"lasso"
2022-06-04,9,"scaled_case_lag1",0.718968655067927,"lasso"
2022-06-04,9,"scaled_case_lag2",0.0855473846588264,"lasso"
2022-06-04,9,"scaled_case_lag3",0.0969110272937483,"lasso"
2022-06-04,9,"scaled_case_lag4",9.19382997472058e-05,"lasso"
2022-06-04,9,"scaled_case_lag5",8.09275506877711e-05,"lasso"
2022-06-04,9,"ct_sm_7_lag6",-0.0500892045233105,"lasso"
2022-06-04,10,"(Intercept)",0.518148651777349,"lasso"
2022-06-04,10,"scaled_case_lag1",0.65322279204978,"lasso"
2022-06-04,10,"scaled_case_lag2",0.101442396362568,"lasso"
2022-06-04,10,"scaled_case_lag3",0.0895357506441847,"lasso"
2022-06-04,10,"scaled_case_lag6",0.056642188829452,"lasso"
2022-06-04,10,"ct_sm_7_lag5",-0.0407033316453059,"lasso"
2022-06-04,10,"ct_sm_7_lag7",-0.000206125957309335,"lasso"
2022-06-04,11,"(Intercept)",0.662640135894915,"lasso"
2022-06-04,11,"scaled_case_lag1",0.610270736917172,"lasso"
2022-06-04,11,"scaled_case_lag2",0.0883115696094033,"lasso"
2022-06-04,11,"scaled_case_lag3",0.12773851779155,"lasso"
2022-06-04,11,"scaled_case_lag4",7.33809312609728e-05,"lasso"
2022-06-04,11,"scaled_case_lag6",0.0496089729876579,"lasso"
2022-06-04,11,"ct_sm_7_lag7",-0.0832668548416743,"lasso"
2022-06-04,12,"(Intercept)",0.66430944163362,"lasso"
2022-06-04,12,"scaled_case_lag1",0.609054248917911,"lasso"
2022-06-04,12,"scaled_case_lag2",0.0891981800105633,"lasso"
2022-06-04,12,"scaled_case_lag3",0.129550724477437,"lasso"
2022-06-04,12,"scaled_case_lag4",7.64953302884118e-05,"lasso"
2022-06-04,12,"scaled_case_lag6",0.0475415868119946,"lasso"
2022-06-04,12,"ct_sm_7_lag6",-0.0831103090199557,"lasso"
2022-06-04,12,"ct_sm_7_lag7",-0.000260569110905088,"lasso"
2022-06-04,13,"(Intercept)",0.587823769406007,"lasso"
2022-06-04,13,"scaled_case_lag1",0.60899028581669,"lasso"
2022-06-04,13,"scaled_case_lag2",0.093105952252162,"lasso"
2022-06-04,13,"scaled_case_lag3",0.13399560355886,"lasso"
2022-06-04,13,"scaled_case_lag4",9.5380869059089e-05,"lasso"
2022-06-04,13,"scaled_case_lag6",0.0503300070112905,"lasso"
2022-06-04,13,"ct_sm_7_lag5",-0.106202838370932,"lasso"
2022-06-04,13,"ct_sm_7_lag6",-0.00029323148928214,"lasso"
2022-06-04,14,"(Intercept)",0.6700176010834,"lasso"
2022-06-04,14,"scaled_case_lag1",0.603327945687861,"lasso"
2022-06-04,14,"scaled_case_lag2",0.0882478313551387,"lasso"
2022-06-04,14,"scaled_case_lag3",0.138507675170242,"lasso"
2022-06-04,14,"scaled_case_lag4",0.000115177414537849,"lasso"
2022-06-04,14,"scaled_case_lag6",0.0435643404031387,"lasso"
2022-06-04,14,"ct_sm_7_lag4",-0.0836348866412155,"lasso"
2022-06-04,14,"ct_sm_7_lag5",-0.000279306116920402,"lasso"
2022-06-05,0,"(Intercept)",0.65622062346752,"lasso"
2022-06-05,0,"scaled_case_lag1",0.776072559503552,"lasso"
2022-06-05,0,"scaled_case_lag2",0.118216749061126,"lasso"
2022-06-05,0,"ct_sm_7_lag7",-0.0915382011684462,"lasso"
2022-06-05,0,"temperature_lag4",-0.0187335002293061,"lasso"
2022-06-05,0,"temperature_lag6",-0.022575519729622,"lasso"
2022-06-05,1,"(Intercept)",0.685624095421132,"lasso"
2022-06-05,1,"scaled_case_lag1",0.777349228071772,"lasso"
2022-06-05,1,"scaled_case_lag2",0.112725038334418,"lasso"
2022-06-05,1,"ct_sm_7_lag6",-0.102092740885731,"lasso"
2022-06-05,1,"ct_sm_7_lag7",-0.000551008146644386,"lasso"
2022-06-05,1,"temperature_lag3",-0.0210352529614681,"lasso"
2022-06-05,1,"temperature_lag5",-0.0225799444618964,"lasso"
2022-06-05,2,"(Intercept)",0.708191403053606,"lasso"
2022-06-05,2,"scaled_case_lag1",0.75524090460721,"lasso"
2022-06-05,2,"scaled_case_lag2",0.113260383380169,"lasso"
2022-06-05,2,"scaled_case_lag3",0.0170036871536642,"lasso"
2022-06-05,2,"ct_sm_7_lag5",-0.0359923737516479,"lasso"
2022-06-05,2,"ct_sm_7_lag6",-0.000705089944538157,"lasso"
2022-06-05,2,"ct_sm_7_lag7",-0.0715010065771624,"lasso"
2022-06-05,2,"temperature_lag2",-0.0188962420819388,"lasso"
2022-06-05,2,"temperature_lag4",-0.0259697827768204,"lasso"
2022-06-05,3,"(Intercept)",0.733109764320841,"lasso"
2022-06-05,3,"scaled_case_lag1",0.758969363821327,"lasso"
2022-06-05,3,"scaled_case_lag2",0.121521485106675,"lasso"
2022-06-05,3,"scaled_case_lag3",0.00114156255133528,"lasso"
2022-06-05,3,"ct_sm_7_lag6",-0.10158645266552,"lasso"
2022-06-05,3,"ct_sm_7_lag7",-0.0117708670948504,"lasso"
2022-06-05,3,"temperature_lag1",-0.0299173167348508,"lasso"
2022-06-05,3,"temperature_lag3",-0.0199963015468821,"lasso"
2022-06-05,4,"(Intercept)",0.708873839087868,"lasso"
2022-06-05,4,"scaled_case_lag1",0.756449504729287,"lasso"
2022-06-05,4,"scaled_case_lag2",0.108063479111411,"lasso"
2022-06-05,4,"scaled_case_lag3",0.0199570909541135,"lasso"
2022-06-05,4,"ct_sm_7_lag3",-0.0237611307357764,"lasso"
2022-06-05,4,"ct_sm_7_lag4",-0.000265054898583732,"lasso"
2022-06-05,4,"ct_sm_7_lag5",-0.0585038815615511,"lasso"
2022-06-05,4,"ct_sm_7_lag7",-0.0301211038462767,"lasso"
2022-06-05,4,"temperature_lag1",-0.00297767059696366,"lasso"
2022-06-05,4,"temperature_lag2",-0.0341217807583549,"lasso"
2022-06-05,5,"(Intercept)",0.502079509595556,"lasso"
2022-06-05,5,"scaled_case_lag1",0.787338802654765,"lasso"
2022-06-05,5,"scaled_case_lag2",0.12526415112194,"lasso"
2022-06-05,5,"scaled_case_lag3",3.91876542262562e-05,"lasso"
2022-06-05,5,"ct_sm_7_lag7",-0.0477870775511963,"lasso"
2022-06-05,6,"(Intercept)",0.498992058599458,"lasso"
2022-06-05,6,"scaled_case_lag1",0.776553079985868,"lasso"
2022-06-05,6,"scaled_case_lag2",0.13601249087333,"lasso"
2022-06-05,6,"scaled_case_lag3",9.57224491288277e-05,"lasso"
2022-06-05,6,"ct_sm_7_lag6",-0.0463852801405207,"lasso"
2022-06-05,7,"(Intercept)",0.493111897317766,"lasso"
2022-06-05,7,"scaled_case_lag1",0.753285037980177,"lasso"
2022-06-05,7,"scaled_case_lag2",0.108209874439485,"lasso"
2022-06-05,7,"scaled_case_lag3",0.0507126262526089,"lasso"
2022-06-05,7,"scaled_case_lag4",1.02627775716066e-05,"lasso"
2022-06-05,7,"ct_sm_7_lag5",-0.042933867669533,"lasso"
2022-06-05,8,"(Intercept)",0.52525198903374,"lasso"
2022-06-05,8,"scaled_case_lag1",0.741193688672583,"lasso"
2022-06-05,8,"scaled_case_lag2",0.102878709134539,"lasso"
2022-06-05,8,"scaled_case_lag3",0.0342016000642523,"lasso"
2022-06-05,8,"scaled_case_lag4",0.0275171959331174,"lasso"
