"mytestdate","var","coef","CI_lwr","CI_upr","modelname","proj"
"19141","scaled_case_lag1","0.875587714818815","0.761965839955355","0.989209589682275","arima","3"
"19141","ct_sm_7_lag7","-0.211420489848843","-0.420847860522808","-0.00199311917487788","arima","3"
"19141","ma1","-0.33903371812139","-0.563860839290772","-0.114206596952007","arima","4"
"19141","temperature_lag4","-0.0494151513672022","-0.0998863251812861","0.0010560224468817","arima","4"
"19141","carbon_monoxide_lag1","0.00402239691187152","-0.0381397472654257","0.0461845410891687","arima","4"
"19141","GovernmentResponseIndex_WeightedAverage_lag1","-0.00463573629301601","-0.0656840661135894","0.0564125935275574","arima","4"
"19141","scaled_case_lag1","0.989428096765799","0.984323139001232","0.994533054530367","arima","4"
"19141","ct_sm_7_lag7","-0.000614294126026637","-0.0641704691734084","0.0629418809213551","arima","4"
"19141","ma1","-0.264431549451129","-0.482191139092311","-0.0466719598099468","arima","5"
"19141","temperature_lag3","-0.032782466059297","-0.0761987106424915","0.0106337785238974","arima","5"
"19141","carbon_monoxide_lag1","0.00918565685698246","-0.0269061475455275","0.0452774612594924","arima","5"
"19141","GovernmentResponseIndex_WeightedAverage_lag1","0.0118009613524676","-0.0430531583934166","0.0666550810983517","arima","5"
"19141","scaled_case_lag1","0.987781391966352","0.983191953318552","0.992370830614152","arima","5"
"19141","ct_sm_7_lag7","0.012687545581009","-0.0421226062386964","0.0674976974007144","arima","5"
"19141","ma1","-0.504722467383361","-0.891529495669484","-0.117915439097238","arima","6"
"19141","intercept","-0.650202372463744","-1.19230975098299","-0.108094993944494","arima","6"
"19141","temperature_lag7","0.0405879965642938","-0.00290675531845136","0.084082748447039","arima","6"
"19141","carbon_monoxide_lag1","-0.0187329085492552","-0.0482750295721866","0.0108092124736762","arima","6"
"19141","GovernmentResponseIndex_WeightedAverage_lag1","-0.0119494523074845","-0.0504406093028731","0.0265417046879042","arima","6"
"19141","scaled_case_lag1","1.08484755023217","1.00454938313782","1.16514571732652","arima","6"
"19141","ct_sm_7_lag6","0.142218585223602","-0.00489607566970254","0.289333246116907","arima","6"
"19141","ma1","-0.621543426662612","-1.00129657062116","-0.241790282704063","arima","7"
"19141","intercept","-0.663940721595667","-1.11233062264359","-0.215550820547746","arima","7"
"19141","temperature_lag7","0.0356962213558906","-0.00614577508448817","0.0775382177962694","arima","7"
"19141","carbon_monoxide_lag1","-0.0256596846975514","-0.0510766845070367","-0.000242684888066072","arima","7"
"19141","GovernmentResponseIndex_WeightedAverage_lag1","-0.00773964539872315","-0.0380700267559975","0.0225907359585512","arima","7"
"19141","scaled_case_lag1","1.0866175948148","1.01990219616084","1.15333299346875","arima","7"
"19141","ct_sm_7_lag5","0.15114267082176","0.0361757569982286","0.266109584645291","arima","7"
"19141","ma1","-0.335923823182671","-0.597813637442726","-0.0740340089226165","arima","8"
"19141","temperature_lag7","-0.0180193117832106","-0.0611059194445581","0.025067295878137","arima","8"
"19141","carbon_monoxide_lag7","-0.00939045629708621","-0.0448655815615927","0.0260846689674203","arima","8"
"19141","GovernmentResponseIndex_WeightedAverage_lag1","0.0118191708465286","-0.0400375418327056","0.0636758835257627","arima","8"
"19141","scaled_case_lag1","0.986947563454588","0.982409089768576","0.991486037140599","arima","8"
"19141","ct_sm_7_lag4","0.000500263570132256","-0.047612961064587","0.0486134882048515","arima","8"
"19141","ma1","-0.368016756759057","-0.587743220315176","-0.148290293202939","arima","9"
"19141","temperature_lag7","-0.0168570116035169","-0.0558880020962371","0.0221739788892033","arima","9"
"19141","carbon_monoxide_lag6","-0.0108528958474515","-0.0419709063671034","0.0202651146722005","arima","9"
"19141","GovernmentResponseIndex_WeightedAverage_lag1","0.0134437184469514","-0.0331016837229891","0.0599891206168919","arima","9"
"19141","scaled_case_lag1","0.985956000876264","0.981775682876413","0.990136318876114","arima","9"
"19141","ct_sm_7_lag3","0.00588800704000463","-0.0373253728550558","0.0491013869350651","arima","9"
"19141","ma1","-0.355373326499006","-0.575224668697797","-0.135521984300216","arima","10"
