var,coef,proj,modelname
carbon_monoxide_lag1,0.08189515,1,gru
StringencyIndex_WeightedAverage_lag1,0.12391875,1,gru
scaled_case_lag1,1.4170752,1,gru
ct_sm_7_lag7,0.56270146,1,gru
temperature_lag6,0.14357011,2,gru
carbon_monoxide_lag1,0.050749928,2,gru
StringencyIndex_WeightedAverage_lag1,0.0964174,2,gru
scaled_case_lag1,1.4451281,2,gru
ct_sm_7_lag7,0.5808099,2,gru
temperature_lag5,0.14262356,3,gru
carbon_monoxide_lag1,0.028413225,3,gru
StringencyIndex_WeightedAverage_lag1,0.056581397,3,gru
scaled_case_lag1,1.4931036,3,gru
ct_sm_7_lag7,0.58263135,3,gru
temperature_lag4,0.1469991,4,gru
carbon_monoxide_lag1,0.04343878,4,gru
StringencyIndex_WeightedAverage_lag1,0.037566572,4,gru
scaled_case_lag1,1.5027916,4,gru
ct_sm_7_lag7,0.5880346,4,gru
temperature_lag3,0.13728367,5,gru
carbon_monoxide_lag1,0.050058328,5,gru
StringencyIndex_WeightedAverage_lag1,0.032348324,5,gru
scaled_case_lag1,1.5133514,5,gru
ct_sm_7_lag7,0.56926537,5,gru
temperature_lag2,0.15246513,6,gru
carbon_monoxide_lag1,0.05194175,6,gru
StringencyIndex_WeightedAverage_lag1,0.038298655,6,gru
scaled_case_lag1,1.5335456,6,gru
ct_sm_7_lag7,0.5706111,6,gru
temperature_lag1,0.16610867,7,gru
carbon_monoxide_lag1,0.06362754,7,gru
StringencyIndex_WeightedAverage_lag1,0.061874434,7,gru
scaled_case_lag1,1.5449888,7,gru
ct_sm_7_lag7,0.59401524,7,gru
temperature_lag2,0.083221786,8,gru
carbon_monoxide_lag1,0.063776515,8,gru
StringencyIndex_WeightedAverage_lag1,0.1944081,8,gru
scaled_case_lag1,2.3473203,8,gru
temperature_lag1,0.086287476,9,gru
carbon_monoxide_lag1,0.07509708,9,gru
StringencyIndex_WeightedAverage_lag1,0.2097845,9,gru
scaled_case_lag1,2.3442404,9,gru
temperature_lag1,0.07937375,10,gru
carbon_monoxide_lag1,0.07646478,10,gru
StringencyIndex_WeightedAverage_lag1,0.19473727,10,gru
scaled_case_lag1,2.291317,10,gru
temperature_lag1,0.05582657,11,gru
carbon_monoxide_lag3,0.021093607,11,gru
StringencyIndex_WeightedAverage_lag1,0.17184572,11,gru
scaled_case_lag1,2.2426333,11,gru
temperature_lag4,0.0880864,12,gru
carbon_monoxide_lag2,0.03527227,12,gru
StringencyIndex_WeightedAverage_lag1,0.144214,12,gru
scaled_case_lag1,2.133671,12,gru
temperature_lag3,0.101759,13,gru
carbon_monoxide_lag1,0.03721144,13,gru
GovernmentResponseIndex_WeightedAverage_lag1,0.13740867,13,gru
scaled_case_lag1,2.0812693,13,gru
temperature_lag2,0.12407819,14,gru
carbon_monoxide_lag1,0.04804823,14,gru
GovernmentResponseIndex_WeightedAverage_lag1,0.11047828,14,gru
scaled_case_lag1,2.0273917,14,gru
temperature_lag7,0.14180548,0,gru
carbon_monoxide_lag1,0.07743491,0,gru
StringencyIndex_WeightedAverage_lag1,0.14012901,0,gru
scaled_case_lag1,1.407247,0,gru
ct_sm_7_lag7,0.5719557,0,gru
temperature_lag7,0.14633346,1,gru
carbon_monoxide_lag1,0.07379527,1,gru
StringencyIndex_WeightedAverage_lag1,0.12688015,1,gru
scaled_case_lag1,1.4063367,1,gru
ct_sm_7_lag7,0.5809476,1,gru
temperature_lag6,0.13886918,2,gru
carbon_monoxide_lag1,0.04650194,2,gru
StringencyIndex_WeightedAverage_lag1,0.0988893,2,gru
scaled_case_lag1,1.4326783,2,gru
ct_sm_7_lag7,0.5985266,2,gru
temperature_lag5,0.13879725,3,gru
carbon_monoxide_lag1,0.032253418,3,gru
StringencyIndex_WeightedAverage_lag1,0.058722932,3,gru
scaled_case_lag1,1.480608,3,gru
ct_sm_7_lag7,0.59946734,3,gru
temperature_lag4,0.14665945,4,gru
carbon_monoxide_lag1,0.04615136,4,gru
StringencyIndex_WeightedAverage_lag1,0.039561283,4,gru
scaled_case_lag1,1.4904077,4,gru
ct_sm_7_lag7,0.6012691,4,gru
temperature_lag3,0.13270225,5,gru
carbon_monoxide_lag1,0.049367856,5,gru
StringencyIndex_WeightedAverage_lag1,0.03281485,5,gru
scaled_case_lag1,1.5012186,5,gru
ct_sm_7_lag7,0.5872847,5,gru
temperature_lag2,0.15100513,6,gru
carbon_monoxide_lag1,0.053668484,6,gru
StringencyIndex_WeightedAverage_lag1,0.039729245,6,gru
scaled_case_lag1,1.5225805,6,gru
ct_sm_7_lag7,0.58535826,6,gru
temperature_lag1,0.16930312,7,gru
carbon_monoxide_lag1,0.06709685,7,gru
StringencyIndex_WeightedAverage_lag1,0.06275632,7,gru
scaled_case_lag1,1.5376475,7,gru
ct_sm_7_lag7,0.6043042,7,gru
temperature_lag2,0.0829182,8,gru
carbon_monoxide_lag1,0.073225476,8,gru
StringencyIndex_WeightedAverage_lag1,0.20377287,8,gru
scaled_case_lag1,2.3597186,8,gru
temperature_lag1,0.07961976,9,gru
carbon_monoxide_lag1,0.07598206,9,gru
StringencyIndex_WeightedAverage_lag1,0.22116421,9,gru
scaled_case_lag1,2.3571243,9,gru
temperature_lag1,0.073849596,10,gru
carbon_monoxide_lag1,0.07827174,10,gru
StringencyIndex_WeightedAverage_lag1,0.2077056,10,gru
scaled_case_lag1,2.3046277,10,gru
temperature_lag1,0.05960648,11,gru
carbon_monoxide_lag1,0.03634015,11,gru
StringencyIndex_WeightedAverage_lag1,0.18529245,11,gru
scaled_case_lag1,2.2440507,11,gru
temperature_lag4,0.091039844,12,gru
carbon_monoxide_lag3,0.05454832,12,gru
StringencyIndex_WeightedAverage_lag1,0.16330232,12,gru
scaled_case_lag1,2.1630554,12,gru
temperature_lag3,0.1048852,13,gru
carbon_monoxide_lag2,0.05071013,13,gru
StringencyIndex_WeightedAverage_lag1,0.15424645,13,gru
scaled_case_lag1,2.1100597,13,gru
temperature_lag2,0.11297507,14,gru
carbon_monoxide_lag1,0.04773244,14,gru
GovernmentResponseIndex_WeightedAverage_lag1,0.12728937,14,gru
scaled_case_lag1,2.0443125,14,gru
temperature_lag7,0.15410256,0,gru
carbon_monoxide_lag1,0.081374556,0,gru
StringencyIndex_WeightedAverage_lag1,0.15301532,0,gru
scaled_case_lag1,1.3962427,0,gru
ct_sm_7_lag7,0.56314063,0,gru
temperature_lag7,0.16395958,1,gru
carbon_monoxide_lag1,0.08315554,1,gru
StringencyIndex_WeightedAverage_lag1,0.13919851,1,gru
scaled_case_lag1,1.3919444,1,gru
ct_sm_7_lag7,0.57011247,1,gru
temperature_lag6,0.15462549,2,gru
carbon_monoxide_lag1,0.055481885,2,gru
StringencyIndex_WeightedAverage_lag1,0.110941835,2,gru
scaled_case_lag1,1.4181684,2,gru
ct_sm_7_lag7,0.5908183,2,gru
temperature_lag5,0.15860435,3,gru
carbon_monoxide_lag1,0.030701138,3,gru
StringencyIndex_WeightedAverage_lag1,0.07529169,3,gru
scaled_case_lag1,1.4650646,3,gru
ct_sm_7_lag7,0.58544517,3,gru
temperature_lag4,0.16491775,4,gru
carbon_monoxide_lag1,0.043334298,4,gru
StringencyIndex_WeightedAverage_lag1,0.054176476,4,gru
scaled_case_lag1,1.4744644,4,gru
ct_sm_7_lag7,0.5901288,4,gru
temperature_lag3,0.15142725,5,gru
carbon_monoxide_lag1,0.04954402,5,gru
StringencyIndex_WeightedAverage_lag1,0.038099453,5,gru
scaled_case_lag1,1.4898337,5,gru
ct_sm_7_lag7,0.5675391,5,gru
temperature_lag2,0.17030326,6,gru
carbon_monoxide_lag1,0.055208582,6,gru
StringencyIndex_WeightedAverage_lag1,0.035734516,6,gru
scaled_case_lag1,1.514327,6,gru
ct_sm_7_lag7,0.5737872,6,gru
temperature_lag1,0.1866967,7,gru
carbon_monoxide_lag1,0.06479041,7,gru
StringencyIndex_WeightedAverage_lag1,0.052207008,7,gru
scaled_case_lag1,1.5304406,7,gru
ct_sm_7_lag7,0.58834654,7,gru
temperature_lag2,0.14016084,8,gru
carbon_monoxide_lag1,0.06143729,8,gru
StringencyIndex_WeightedAverage_lag1,0.043349538,8,gru
scaled_case_lag1,1.5010408,8,gru
ct_sm_7_lag7,0.58213645,8,gru
temperature_lag1,0.08929363,9,gru
carbon_monoxide_lag1,0.06975055,9,gru
StringencyIndex_WeightedAverage_lag1,0.21011001,9,gru
scaled_case_lag1,2.340005,9,gru
temperature_lag1,0.08087215,10,gru
carbon_monoxide_lag1,0.07794319,10,gru
StringencyIndex_WeightedAverage_lag1,0.19800033,10,gru
scaled_case_lag1,2.2937424,10,gru
temperature_lag1,0.060592256,11,gru
carbon_monoxide_lag1,0.03589496,11,gru
StringencyIndex_WeightedAverage_lag1,0.17454617,11,gru
scaled_case_lag1,2.2339687,11,gru
temperature_lag1,0.07537507,12,gru
carbon_monoxide_lag1,0.036914725,12,gru
StringencyIndex_WeightedAverage_lag1,0.16328126,12,gru
scaled_case_lag1,2.1734428,12,gru
temperature_lag3,0.10757477,13,gru
carbon_monoxide_lag3,0.05170427,13,gru
StringencyIndex_WeightedAverage_lag1,0.15230827,13,gru
scaled_case_lag1,2.1203833,13,gru
temperature_lag2,0.11419161,14,gru
carbon_monoxide_lag2,0.04542678,14,gru
StringencyIndex_WeightedAverage_lag1,0.12279217,14,gru
scaled_case_lag1,2.0531726,14,gru
temperature_lag7,0.16321062,0,gru
carbon_monoxide_lag1,0.08237428,0,gru
StringencyIndex_WeightedAverage_lag1,0.16026999,0,gru
scaled_case_lag1,1.3920273,0,gru
ct_sm_7_lag7,0.5592847,0,gru
temperature_lag7,0.17150894,1,gru
carbon_monoxide_lag1,0.08569263,1,gru
StringencyIndex_WeightedAverage_lag1,0.14493696,1,gru
scaled_case_lag1,1.3909727,1,gru
ct_sm_7_lag7,0.5655768,1,gru
temperature_lag7,0.14501898,2,gru
carbon_monoxide_lag1,0.0794541,2,gru
StringencyIndex_WeightedAverage_lag1,0.1252376,2,gru
scaled_case_lag1,1.4104832,2,gru
ct_sm_7_lag7,0.58010596,2,gru
temperature_lag6,0.13711753,3,gru
carbon_monoxide_lag1,0.042990796,3,gru
StringencyIndex_WeightedAverage_lag1,0.09633407,3,gru
scaled_case_lag1,1.4545435,3,gru
ct_sm_7_lag7,0.57612735,3,gru
temperature_lag5,0.13934848,4,gru
carbon_monoxide_lag1,0.03471123,4,gru
StringencyIndex_WeightedAverage_lag1,0.072109684,4,gru
scaled_case_lag1,1.4845393,4,gru
ct_sm_7_lag7,0.5777267,4,gru
temperature_lag4,0.1246668,5,gru
carbon_monoxide_lag1,0.04281931,5,gru
StringencyIndex_WeightedAverage_lag1,0.055957306,5,gru
scaled_case_lag1,1.491127,5,gru
ct_sm_7_lag7,0.56571186,5,gru
temperature_lag3,0.13277009,6,gru
carbon_monoxide_lag1,0.04485981,6,gru
StringencyIndex_WeightedAverage_lag1,0.03502182,6,gru
scaled_case_lag1,1.5091364,6,gru
ct_sm_7_lag7,0.55457526,6,gru
temperature_lag2,0.14192729,7,gru
carbon_monoxide_lag1,0.052770227,7,gru
StringencyIndex_WeightedAverage_lag1,0.03526078,7,gru
scaled_case_lag1,1.5186766,7,gru
ct_sm_7_lag7,0.5683504,7,gru
temperature_lag1,0.16023847,8,gru
carbon_monoxide_lag1,0.064991444,8,gru
StringencyIndex_WeightedAverage_lag1,0.04687567,8,gru
scaled_case_lag1,1.5185143,8,gru
ct_sm_7_lag7,0.5823476,8,gru
temperature_lag1,0.16520022,9,gru
carbon_monoxide_lag1,0.07196614,9,gru
StringencyIndex_WeightedAverage_lag1,0.06669239,9,gru
scaled_case_lag1,1.5207866,9,gru
ct_sm_7_lag7,0.5834733,9,gru
temperature_lag1,0.08665887,10,gru
carbon_monoxide_lag1,0.076416634,10,gru
StringencyIndex_WeightedAverage_lag1,0.1963619,10,gru
scaled_case_lag1,2.2931378,10,gru
temperature_lag1,0.061345886,11,gru
carbon_monoxide_lag1,0.036306053,11,gru
StringencyIndex_WeightedAverage_lag1,0.17467292,11,gru
scaled_case_lag1,2.2377675,11,gru
temperature_lag4,0.07338746,12,gru
carbon_monoxide_lag1,0.029069914,12,gru
StringencyIndex_WeightedAverage_lag1,0.15546699,12,gru
scaled_case_lag1,2.1709607,12,gru
temperature_lag3,0.10332668,13,gru
carbon_monoxide_lag3,0.051059455,13,gru
StringencyIndex_WeightedAverage_lag1,0.15202731,13,gru
scaled_case_lag1,2.1273406,13,gru
temperature_lag2,0.11003519,14,gru
carbon_monoxide_lag2,0.04491763,14,gru
StringencyIndex_WeightedAverage_lag1,0.12239483,14,gru
scaled_case_lag1,2.0598752,14,gru
temperature_lag7,0.13111077,0,gru
carbon_monoxide_lag1,0.08345618,0,gru
StringencyIndex_WeightedAverage_lag1,0.14788876,0,gru
scaled_case_lag1,1.3778437,0,gru
ct_sm_7_lag7,0.5995393,0,gru
temperature_lag7,0.13933825,1,gru
carbon_monoxide_lag1,0.08374535,1,gru
StringencyIndex_WeightedAverage_lag1,0.13143346,1,gru
scaled_case_lag1,1.3756038,1,gru
ct_sm_7_lag7,0.6089031,1,gru
temperature_lag6,0.13296378,2,gru
carbon_monoxide_lag1,0.05488795,2,gru
StringencyIndex_WeightedAverage_lag1,0.1048669,2,gru
scaled_case_lag1,1.3988264,2,gru
ct_sm_7_lag7,0.6258878,2,gru
temperature_lag5,0.14304739,3,gru
carbon_monoxide_lag1,0.038059946,3,gru
StringencyIndex_WeightedAverage_lag1,0.068845406,3,gru
scaled_case_lag1,1.4448171,3,gru
ct_sm_7_lag7,0.62273765,3,gru
temperature_lag4,0.15348098,4,gru
carbon_monoxide_lag1,0.05379023,4,gru
StringencyIndex_WeightedAverage_lag1,0.04810019,4,gru
scaled_case_lag1,1.4618539,4,gru
ct_sm_7_lag7,0.6157843,4,gru
temperature_lag3,0.14104274,5,gru
carbon_monoxide_lag1,0.0526023,5,gru
StringencyIndex_WeightedAverage_lag1,0.034584608,5,gru
scaled_case_lag1,1.4635316,5,gru
ct_sm_7_lag7,0.6109191,5,gru
temperature_lag2,0.16666846,6,gru
carbon_monoxide_lag1,0.06664515,6,gru
StringencyIndex_WeightedAverage_lag1,0.040538803,6,gru
scaled_case_lag1,1.4974642,6,gru
ct_sm_7_lag7,0.60257715,6,gru
temperature_lag1,0.19170304,7,gru
carbon_monoxide_lag1,0.0853701,7,gru
StringencyIndex_WeightedAverage_lag1,0.06595038,7,gru
scaled_case_lag1,1.5066704,7,gru
ct_sm_7_lag7,0.6320063,7,gru
temperature_lag1,0.13926736,8,gru
carbon_monoxide_lag1,0.061613645,8,gru
StringencyIndex_WeightedAverage_lag1,0.0643646,8,gru
scaled_case_lag1,1.4911149,8,gru
ct_sm_7_lag7,0.63389486,8,gru
temperature_lag1,0.14519475,9,gru
carbon_monoxide_lag1,0.08224004,9,gru
StringencyIndex_WeightedAverage_lag1,0.088900395,9,gru
scaled_case_lag1,1.4947971,9,gru
ct_sm_7_lag7,0.6377705,9,gru
temperature_lag1,0.075649925,10,gru
carbon_monoxide_lag1,0.099745624,10,gru
StringencyIndex_WeightedAverage_lag1,0.21925397,10,gru
scaled_case_lag1,2.3138359,10,gru
temperature_lag1,0.065439574,11,gru
carbon_monoxide_lag1,0.054448687,11,gru
StringencyIndex_WeightedAverage_lag1,0.20002887,11,gru
scaled_case_lag1,2.2576535,11,gru
temperature_lag5,0.062274814,12,gru
carbon_monoxide_lag1,0.034920644,12,gru
StringencyIndex_WeightedAverage_lag1,0.20088446,12,gru
scaled_case_lag1,2.2109816,12,gru
temperature_lag4,0.066308476,13,gru
carbon_monoxide_lag1,0.030394241,13,gru
StringencyIndex_WeightedAverage_lag1,0.19072787,13,gru
scaled_case_lag1,2.1493058,13,gru
temperature_lag3,0.08828132,14,gru
carbon_monoxide_lag2,0.028148342,14,gru
StringencyIndex_WeightedAverage_lag1,0.16171303,14,gru
scaled_case_lag1,2.0759656,14,gru
temperature_lag7,0.12733802,0,gru
carbon_monoxide_lag1,0.08155702,0,gru
StringencyIndex_WeightedAverage_lag1,0.13222437,0,gru
scaled_case_lag1,1.4028771,0,gru
ct_sm_7_lag7,0.5924811,0,gru
temperature_lag7,0.1308394,1,gru
carbon_monoxide_lag1,0.080839574,1,gru
StringencyIndex_WeightedAverage_lag1,0.109795965,1,gru
scaled_case_lag1,1.4117281,1,gru
ct_sm_7_lag7,0.5992921,1,gru
temperature_lag7,0.114936195,2,gru
carbon_monoxide_lag1,0.06683441,2,gru
StringencyIndex_WeightedAverage_lag1,0.08964691,2,gru
scaled_case_lag1,1.4320118,2,gru
ct_sm_7_lag7,0.6120166,2,gru
temperature_lag6,0.112799324,3,gru
carbon_monoxide_lag1,0.03866235,3,gru
StringencyIndex_WeightedAverage_lag1,0.060302436,3,gru
scaled_case_lag1,1.4778053,3,gru
ct_sm_7_lag7,0.6068289,3,gru
temperature_lag5,0.11921223,4,gru
carbon_monoxide_lag1,0.04922749,4,gru
StringencyIndex_WeightedAverage_lag1,0.041991994,4,gru
scaled_case_lag1,1.500117,4,gru
ct_sm_7_lag7,0.6020444,4,gru
temperature_lag4,0.10887691,5,gru
carbon_monoxide_lag1,0.04419221,5,gru
StringencyIndex_WeightedAverage_lag1,0.033709407,5,gru
scaled_case_lag1,1.5009593,5,gru
ct_sm_7_lag7,0.60036874,5,gru
temperature_lag3,0.12187305,6,gru
carbon_monoxide_lag1,0.05657347,6,gru
StringencyIndex_WeightedAverage_lag1,0.036964938,6,gru
scaled_case_lag1,1.5094776,6,gru
ct_sm_7_lag7,0.58768183,6,gru
temperature_lag2,0.13651511,7,gru
carbon_monoxide_lag1,0.065486476,7,gru
StringencyIndex_WeightedAverage_lag1,0.050075043,7,gru
scaled_case_lag1,1.5068661,7,gru
ct_sm_7_lag7,0.61139303,7,gru
temperature_lag1,0.1437351,8,gru
carbon_monoxide_lag1,0.062078193,8,gru
StringencyIndex_WeightedAverage_lag1,0.06681387,8,gru
scaled_case_lag1,1.4947798,8,gru
ct_sm_7_lag7,0.6232103,8,gru
temperature_lag1,0.14863625,9,gru
carbon_monoxide_lag1,0.0827425,9,gru
StringencyIndex_WeightedAverage_lag1,0.096256964,9,gru
scaled_case_lag1,1.5057429,9,gru
ct_sm_7_lag7,0.62672895,9,gru
temperature_lag1,0.086872034,10,gru
carbon_monoxide_lag1,0.097453535,10,gru
StringencyIndex_WeightedAverage_lag1,0.20484798,10,gru
scaled_case_lag1,2.2744143,10,gru
temperature_lag6,0.06308792,11,gru
carbon_monoxide_lag1,0.048286464,11,gru
StringencyIndex_WeightedAverage_lag1,0.18865731,11,gru
scaled_case_lag1,2.2244089,11,gru
temperature_lag5,0.064308226,12,gru
carbon_monoxide_lag1,0.029379282,12,gru
StringencyIndex_WeightedAverage_lag1,0.18237138,12,gru
scaled_case_lag1,2.1717546,12,gru
temperature_lag4,0.07128972,13,gru
carbon_monoxide_lag1,0.029510146,13,gru
StringencyIndex_WeightedAverage_lag1,0.17384084,13,gru
scaled_case_lag1,2.1141713,13,gru
temperature_lag3,0.09403686,14,gru
carbon_monoxide_lag2,0.027875012,14,gru
StringencyIndex_WeightedAverage_lag1,0.14723043,14,gru
scaled_case_lag1,2.0465918,14,gru
temperature_lag7,0.12014506,0,gru
carbon_monoxide_lag1,0.07892742,0,gru
StringencyIndex_WeightedAverage_lag1,0.11381569,0,gru
scaled_case_lag1,1.4303651,0,gru
ct_sm_7_lag7,0.58904654,0,gru
temperature_lag7,0.12304285,1,gru
carbon_monoxide_lag1,0.07815768,1,gru
StringencyIndex_WeightedAverage_lag1,0.08951592,1,gru
scaled_case_lag1,1.4421406,1,gru
ct_sm_7_lag7,0.5949194,1,gru
temperature_lag7,0.10808438,2,gru
carbon_monoxide_lag1,0.0636191,2,gru
StringencyIndex_WeightedAverage_lag1,0.063852295,2,gru
scaled_case_lag1,1.4742196,2,gru
ct_sm_7_lag7,0.6029767,2,gru
temperature_lag6,0.10670851,3,gru
carbon_monoxide_lag1,0.03719367,3,gru
StringencyIndex_WeightedAverage_lag1,0.039111562,3,gru
scaled_case_lag1,1.5169916,3,gru
ct_sm_7_lag7,0.5964819,3,gru
temperature_lag5,0.11244301,4,gru
carbon_monoxide_lag1,0.04969563,4,gru
StringencyIndex_WeightedAverage_lag1,0.03460341,4,gru
scaled_case_lag1,1.5353807,4,gru
ct_sm_7_lag7,0.590308,4,gru
temperature_lag4,0.10524375,5,gru
carbon_monoxide_lag1,0.044800185,5,gru
StringencyIndex_WeightedAverage_lag1,0.034346167,5,gru
scaled_case_lag1,1.5293103,5,gru
ct_sm_7_lag7,0.59015995,5,gru
temperature_lag3,0.117974706,6,gru
carbon_monoxide_lag1,0.058904298,6,gru
StringencyIndex_WeightedAverage_lag1,0.042600658,6,gru
scaled_case_lag1,1.5406638,6,gru
ct_sm_7_lag7,0.57457024,6,gru
temperature_lag2,0.13645935,7,gru
carbon_monoxide_lag1,0.06709434,7,gru
StringencyIndex_WeightedAverage_lag1,0.057261147,7,gru
scaled_case_lag1,1.5236067,7,gru
ct_sm_7_lag7,0.6032268,7,gru
temperature_lag1,0.14444402,8,gru
carbon_monoxide_lag1,0.06632969,8,gru
StringencyIndex_WeightedAverage_lag1,0.07844548,8,gru
scaled_case_lag1,1.5144454,8,gru
ct_sm_7_lag7,0.6121679,8,gru
temperature_lag1,0.15191741,9,gru
carbon_monoxide_lag1,0.08545168,9,gru
StringencyIndex_WeightedAverage_lag1,0.104712225,9,gru
scaled_case_lag1,1.5148265,9,gru
ct_sm_7_lag7,0.61904645,9,gru
temperature_lag1,0.093363374,10,gru
carbon_monoxide_lag1,0.09780118,10,gru
StringencyIndex_WeightedAverage_lag1,0.20575766,10,gru
scaled_case_lag1,2.260527,10,gru
temperature_lag7,0.065005414,11,gru
carbon_monoxide_lag1,0.046581354,11,gru
StringencyIndex_WeightedAverage_lag1,0.18027431,11,gru
scaled_case_lag1,2.2069085,11,gru
temperature_lag6,0.06472631,12,gru
carbon_monoxide_lag1,0.029845819,12,gru
StringencyIndex_WeightedAverage_lag1,0.17356452,12,gru
scaled_case_lag1,2.1538336,12,gru
temperature_lag5,0.0641829,13,gru
carbon_monoxide_lag1,0.023487432,13,gru
StringencyIndex_WeightedAverage_lag1,0.1684074,13,gru
scaled_case_lag1,2.1095288,13,gru
temperature_lag4,0.07053428,14,gru
carbon_monoxide_lag1,0.024931083,14,gru
StringencyIndex_WeightedAverage_lag1,0.14210318,14,gru
scaled_case_lag1,2.0460894,14,gru
temperature_lag7,0.12712254,0,gru
carbon_monoxide_lag1,0.078506954,0,gru
StringencyIndex_WeightedAverage_lag1,0.11265362,0,gru
scaled_case_lag1,1.4325668,0,gru
ct_sm_7_lag7,0.58022624,0,gru
temperature_lag7,0.12441875,1,gru
carbon_monoxide_lag1,0.07773189,1,gru
StringencyIndex_WeightedAverage_lag1,0.07958873,1,gru
scaled_case_lag1,1.4573895,1,gru
ct_sm_7_lag7,0.5868691,1,gru
temperature_lag7,0.10767634,2,gru
carbon_monoxide_lag1,0.06314672,2,gru
StringencyIndex_WeightedAverage_lag1,0.054162458,2,gru
scaled_case_lag1,1.4894218,2,gru
ct_sm_7_lag7,0.5939853,2,gru
temperature_lag6,0.10461863,3,gru
carbon_monoxide_lag1,0.035952356,3,gru
StringencyIndex_WeightedAverage_lag1,0.035103668,3,gru
scaled_case_lag1,1.5432047,3,gru
ct_sm_7_lag7,0.5844557,3,gru
temperature_lag5,0.110715814,4,gru
carbon_monoxide_lag1,0.049099945,4,gru
StringencyIndex_WeightedAverage_lag1,0.034613833,4,gru
scaled_case_lag1,1.5581592,4,gru
ct_sm_7_lag7,0.57796633,4,gru
temperature_lag4,0.10387484,5,gru
carbon_monoxide_lag1,0.043857366,5,gru
StringencyIndex_WeightedAverage_lag1,0.03710113,5,gru
scaled_case_lag1,1.5495156,5,gru
ct_sm_7_lag7,0.5780483,5,gru
temperature_lag3,0.119371034,6,gru
carbon_monoxide_lag1,0.058859084,6,gru
StringencyIndex_WeightedAverage_lag1,0.045501653,6,gru
scaled_case_lag1,1.5524365,6,gru
ct_sm_7_lag7,0.5632947,6,gru
temperature_lag2,0.13874826,7,gru
carbon_monoxide_lag1,0.06855471,7,gru
StringencyIndex_WeightedAverage_lag1,0.0632854,7,gru
scaled_case_lag1,1.5355909,7,gru
ct_sm_7_lag7,0.59099066,7,gru
temperature_lag1,0.14841862,8,gru
carbon_monoxide_lag1,0.0666956,8,gru
StringencyIndex_WeightedAverage_lag1,0.082197174,8,gru
scaled_case_lag1,1.5186414,8,gru
ct_sm_7_lag7,0.6029104,8,gru
temperature_lag1,0.1561183,9,gru
carbon_monoxide_lag1,0.0859984,9,gru
StringencyIndex_WeightedAverage_lag1,0.10784821,9,gru
scaled_case_lag1,1.5175142,9,gru
ct_sm_7_lag7,0.60969347,9,gru
temperature_lag1,0.102434896,10,gru
carbon_monoxide_lag1,0.0937522,10,gru
StringencyIndex_WeightedAverage_lag1,0.19312674,10,gru
scaled_case_lag1,2.22747,10,gru
temperature_lag7,0.06690162,11,gru
carbon_monoxide_lag1,0.044496108,11,gru
StringencyIndex_WeightedAverage_lag1,0.16750483,11,gru
scaled_case_lag1,2.1749606,11,gru
temperature_lag6,0.0674677,12,gru
carbon_monoxide_lag1,0.028327227,12,gru
StringencyIndex_WeightedAverage_lag1,0.16035265,12,gru
scaled_case_lag1,2.1205683,12,gru
temperature_lag5,0.06737763,13,gru
carbon_monoxide_lag1,0.02281261,13,gru
StringencyIndex_WeightedAverage_lag1,0.15569282,13,gru
scaled_case_lag1,2.0768757,13,gru
temperature_lag4,0.075740874,14,gru
carbon_monoxide_lag1,0.023910701,14,gru
StringencyIndex_WeightedAverage_lag1,0.12980865,14,gru
scaled_case_lag1,2.0142148,14,gru
temperature_lag7,0.1360224,0,gru
carbon_monoxide_lag1,0.08208655,0,gru
StringencyIndex_WeightedAverage_lag1,0.1174952,0,gru
scaled_case_lag1,1.426581,0,gru
ct_sm_7_lag7,0.56944746,0,gru
temperature_lag7,0.13604149,1,gru
carbon_monoxide_lag1,0.076781124,1,gru
StringencyIndex_WeightedAverage_lag1,0.086303465,1,gru
